genres,overview,production_companies,release_date,runtime,title,vote_average
"[{""id"": 14, ""name"": ""Fantasy""}]","In a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled MirrorMask in order to save the kingdom and get home","[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Jim Henson Company, The"", ""id"": 6254}]",25-01-2005,101,Mirrormask,6.6
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 99, ""name"": ""Documentary""}]","Samsara is a word that describes the ever turning wheel of life. It is a concept both intimate and vast - the perfect subject for filmmakers Ron Fricke and Mark Magidson, whose previous collaborations include Chronos and Baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery.  Samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. Through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet.","[{""name"": ""Magidson Films"", ""id"": 10986}]",16-09-2011,102,Samsara,8
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}]",Orphaned brothers Kutchek and Gore are adopted by a tribe led by Canary the owner of a powerful jewel. The evil Kadar wants both Canary and the jewel. Attacking the tribe he kidnaps Canary but the stone eludes him. The brothers are taken to be trained as gladiators and years later have grown to be VERY big. They escape and set off on a quest to find the jewel and rescue Canary.,"[{""name"": ""Cannon Films"", ""id"": 4110}]",01-03-1987,87,The Barbarians,5.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","George, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by Sally, a popular but complicated girl who recognizes in him a kindred spirit.","[{""name"": ""Goldcrest Films International"", ""id"": 500}, {""name"": ""Atlantic Pictures"", ""id"": 5387}, {""name"": ""Gigi Productions"", ""id"": 7499}]",17-06-2011,83,The Art of Getting By,6.5
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]","Sam Ellis is a man on the rise — a hot-shot federal prosecutor on the cusp of a bright political future. But what was meant to be a one-time experience with an escort turns into a growing addiction — a new demon threatening to destroy his life, family, and career.","[{""name"": ""Protozoa Pictures"", ""id"": 7503}, {""name"": ""Cargo Entertainment"", ""id"": 34380}, {""name"": ""33 Pictures"", ""id"": 60171}]",28-08-2015,103,Zipper,5.5
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",A retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish.,"[{""name"": ""Gold Circle Films"", ""id"": 12026}]",07-06-2002,99,Poolhall Junkies,6.5
"[{""id"": 18, ""name"": ""Drama""}]",The story of the sexual development of a filmmaker through three stages of his life.,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Newmarket Capital Group"", ""id"": 506}, {""name"": ""Red Mullet Productions"", ""id"": 24827}]",29-04-1999,106,The Loss of Sexual Innocence,5.2
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]","We follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. In each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. By turns murderer, beggar, company chairman, monstrous creature, worker, family man.","[{""name"": ""Pandora Filmproduktion"", ""id"": 254}, {""name"": ""Canal+"", ""id"": 5358}]",02-07-2012,115,Holy Motors,6.9
"[{""id"": 18, ""name"": ""Drama""}]",The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Muskat Filmed Properties"", ""id"": 10989}, {""name"": ""Dreambridge Films"", ""id"": 14037}, {""name"": ""Rough House Pictures"", ""id"": 20848}]",11-04-2014,118,Joe,6.5
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","Two con artists (Dan Futterman, Stuart Townsend) hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.","[{""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""National Lottery"", ""id"": 1270}, {""name"": ""Gruber Bros."", ""id"": 4413}, {""name"": ""Tomboy Films"", ""id"": 24356}, {""name"": ""Winchester Multimedia PLC"", ""id"": 36978}]",22-08-1997,109,Shooting Fish,7
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","After Charles Forsyth was sent to the electric chair for a crime he didn't commit, he forever haunts the prison where he was executed. Flash forward several years when the prison is reopened, under the control of its new warden Eaton Sharpe, a former security guard who framed Charlie. When prisoners are ordered to break down the wall to the execution room, they unknowingly release the angry spirit of Charles Forsyth, a powerful being distributing his murderous rage to all, leading up to the Warden himself.","[{""name"": ""Empire Pictures"", ""id"": 1212}]",04-03-1988,102,Prison,6.7
"[{""id"": 35, ""name"": ""Comedy""}]","Spoof of 1960's Beach Party/Gidget surfing movies mixed with slasher horror films. A not-so-innocent girl in 1960's Malibu becomes the first girl surfer at Malibu Beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. During her ""episodes"" several beach goers are found murdered.","[{""name"": ""New Oz Productions"", ""id"": 7055}, {""name"": ""Red Horse Films"", ""id"": 7056}]",06-08-2000,95,Psycho Beach Party,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]","Thinking he's competing in Los Angeles' hot Platinum Scissors contest, Scottish hairstylist Crawford (Craig Ferguson) leaves Glasgow with a film crew to capture the event. When he learns he's a mere audience member, Crawford must find a way to become the mane event. Abhorrent Norwegian Stig is his stiff-as-gel competition. Drew Carey and others make cameo appearances in this hysterical mockumentar",[],01-01-1999,87,The Big Tease,5.8
"[{""id"": 18, ""name"": ""Drama""}]","After five failed attempts to go to the United States, 18-year-old Ramón decides to look for a friend’s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesn’t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.","[{""name"": ""Eficine 226"", ""id"": 8685}, {""name"": ""Beanca Films"", ""id"": 15877}, {""name"": ""Fondo de Inversi\u00f3n y Est\u00edmulos al Cine (FIDECINE)"", ""id"": 15878}, {""name"": ""MPN Cologne Film 3"", ""id"": 18715}]",18-10-2013,119,"Guten Tag, Ramón",8.1
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.","[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}, {""name"": ""Dark Harbor Stories"", ""id"": 65129}]",10-09-2010,104,Trust,6.6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","Colin (Barry McEvoy) is a Catholic and George (Brian O'Byrne) is a poetry-loving Protestant. In Belfast in the 1980s, they could have been enemies, but instead they became business partners. After persuading a mad wig salesman, known as the Scalper (Billy Connolly), to sell them his leads, the two embark on a series of house calls","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Bayahibe Films Ltd."", ""id"": 16062}]",22-12-2000,103,An Everlasting Piece,6
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a young Romeo. Into the mix comes Gerry, an Australian with a spirit of adventure and mountain climbing skills. She wants a job, and against the others' advice, who don't want a woman on the job, Ray hires her. Then she and Ray fall in love. He asks her to marry him, gives her a ring. Steve's jealous; Ray's ex-wife complains that he spends on Gerry, not his own kids, and she predicts that Gerry won't stay around. Plus, there's pressure to finish the job fast. Economics, romance, and wanderlust spark the end.","[{""name"": ""Arts Council of England"", ""id"": 718}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 3324}, {""name"": ""British Screen Productions"", ""id"": 20777}]",24-06-1998,93,Among Giants,4.5
"[{""id"": 18, ""name"": ""Drama""}]","Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.","[{""name"": ""Gaumont"", ""id"": 9}, {""name"": ""Cin\u00e9@"", ""id"": 2564}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Screen Australia"", ""id"": 7584}, {""name"": ""Screen NSW"", ""id"": 10951}, {""name"": ""France T\u00e9l\u00e9visions"", ""id"": 11795}, {""name"": ""France 2 Cin\u00e9ma"", ""id"": 15671}, {""name"": ""Hopscotch Features"", ""id"": 21079}, {""name"": ""Mon Voisin Productions"", ""id"": 22983}]",03-04-2013,100,Adore,6.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.,"[{""name"": ""Ventanarosa Productions"", ""id"": 689}, {""name"": ""Cineville"", ""id"": 2832}, {""name"": ""Columbia TriStar Home Video"", ""id"": 20873}, {""name"": ""Dan Lupovitz Productions"", ""id"": 80578}]",16-07-1999,100,The Velocity of Gary,4.2
"[{""id"": 18, ""name"": ""Drama""}]","After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and the unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. José is bitter that his wife, Ana, is employed when he is not. The gap between them is widening and he is fearful that she will leave him for a co-worker. Despite arthritic legs, Ana endures night shifts at a fish factory and thinks her looks are now lost. Not everyone seems to agree including her boss. Lino, an aging family man doggedly pursuing positions beyond his qualifications. The oldest member of the group, Amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday.","[{""name"": ""V\u00eda Digital"", ""id"": 357}, {""name"": ""Eurimages"", ""id"": 850}, {""name"": ""Continental Producciones"", ""id"": 6279}, {""name"": ""Instituto de la Cinematograf\u00eda y de las Artes Audiovisuales (ICAA)"", ""id"": 9974}, {""name"": ""Televisi\u00f3n de Galicia (TVG) S.A."", ""id"": 10050}, {""name"": ""Antena 3 Televisi\u00f3n"", ""id"": 11737}, {""name"": ""Sogepaq"", ""id"": 11955}, {""name"": ""El\u00edas Querejeta Producciones Cinematogr\u00e1ficas S.L."", ""id"": 12009}, {""name"": ""Mediapro"", ""id"": 12010}, {""name"": ""Quo Vadis Cin\u00e9ma"", ""id"": 12011}, {""name"": ""Eyescreen S.r.l."", ""id"": 12012}]",27-09-2002,113,Mondays in the Sun,7.1
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]","Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.","[{""name"": ""Glass Eye Pix"", ""id"": 1360}, {""name"": ""Belladonna Productions"", ""id"": 2341}, {""name"": ""Off Hollywood Pictures"", ""id"": 3768}]",30-09-2010,98,Stake Land,6.2
"[{""id"": 18, ""name"": ""Drama""}]","Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?","[{""name"": ""Tapestry Films"", ""id"": 870}, {""name"": ""The Kushner-Locke Company"", ""id"": 2499}, {""name"": ""Bates Entertainment"", ""id"": 52860}]",20-06-1997,92,The Last Time I Committed Suicide,6.7
